state,week_start,week_of_year,lag_spec,lagged_temp,lagged_precip,log_precip
PE,2017-08-06,31,sensitivity_B,22.415060296922523,246.28546696579872,5.510543405982089
PE,2017-08-13,32,sensitivity_B,22.729536653796682,237.12625419260476,5.4728010128176665
PE,2017-08-20,33,sensitivity_B,22.928198193475968,230.34972721407016,5.443930536247365
PE,2017-08-27,34,sensitivity_B,23.04308442965854,161.46457449960562,5.0904599749243165
PE,2017-09-03,35,sensitivity_B,23.027380795602113,137.87922287628467,4.933604655247512
PE,2017-09-10,36,sensitivity_B,23.098267407035447,132.87508720923367,4.8969071801905475
PE,2017-09-17,37,sensitivity_B,22.9906308391202,85.03333698966526,4.454734860555472
PE,2017-09-24,38,sensitivity_B,22.934079903675794,74.89882648468485,4.329401222947206
PE,2017-10-01,39,sensitivity_B,23.161069738683114,78.2705236010851,4.372866352114055
PE,2017-10-08,40,sensitivity_B,23.753433669495593,82.21422308246983,4.421418283727244
PE,2017-10-15,41,sensitivity_B,24.18481172665023,79.3838166414895,4.386812870370652
PE,2017-10-22,42,sensitivity_B,24.511544221626114,70.73569589992428,4.272988474485027
PE,2017-10-29,43,sensitivity_B,24.64192855519242,65.51915483021713,4.197489948745171
PE,2017-11-05,44,sensitivity_B,25.14254649169343,62.57642347718166,4.152242701575516
PE,2017-11-12,45,sensitivity_B,25.38857759071731,57.086883971565605,4.061939889174153
PE,2017-11-19,46,sensitivity_B,25.66053153077167,51.763711802785174,3.965823677967079
PE,2017-11-26,47,sensitivity_B,25.746817592247666,46.98466626009629,3.8708815069572786
PE,2017-12-03,48,sensitivity_B,25.949460155346642,48.765164601038144,3.9073152332588816
PE,2017-12-10,49,sensitivity_B,26.341648016248104,49.07990760228577,3.9136198817878602
PE,2017-12-17,50,sensitivity_B,26.54648370859827,42.656314666153094,3.7763479377137608
PE,2017-12-24,51,sensitivity_B,26.449212023967636,34.20774716978971,3.561266148438633
PE,2017-12-31,52,sensitivity_B,26.242055297437574,33.616183009496055,3.544321289755617
PE,2018-01-07,1,sensitivity_B,26.34398527258919,41.0480522215375,3.7388130648119424
PE,2018-01-14,2,sensitivity_B,26.335402203197233,40.87957151368353,3.734798154662592
PE,2018-01-21,3,sensitivity_B,26.022154351862845,40.776836864038025,3.732342043928624
PE,2018-01-28,4,sensitivity_B,25.540812338818775,51.65685816855923,3.9637964897086992
PE,2018-02-04,5,sensitivity_B,25.74052472853089,70.71409727630919,4.272687343011777
PE,2018-02-11,6,sensitivity_B,26.10402918114959,81.08440184093597,4.407748008650867
PE,2018-02-18,7,sensitivity_B,25.984586138942408,79.70813447043437,4.390839369086177
PE,2018-02-25,8,sensitivity_B,25.5671032982719,88.52654610203034,4.494535185794352
PE,2018-03-04,9,sensitivity_B,25.154365599348615,116.41405125163693,4.765706587213656
PE,2018-03-11,10,sensitivity_B,25.517817656990303,130.1239069512789,4.876142730752481
PE,2018-03-18,11,sensitivity_B,26.075504866695685,136.0833812079236,4.920589362648544
PE,2018-03-25,12,sensitivity_B,26.489182775938378,130.30927771939048,4.877555439279976
PE,2018-04-01,13,sensitivity_B,25.978136812556095,123.99680497153727,4.8282881767479315
PE,2018-04-08,14,sensitivity_B,25.493742958004567,124.49971522864676,4.832303489474816
PE,2018-04-15,15,sensitivity_B,24.763758435672592,125.07662811878795,4.836889881770248
PE,2018-04-22,16,sensitivity_B,24.731384829042153,122.6100786865312,4.8171320844704475
PE,2018-04-29,17,sensitivity_B,24.460410713334475,149.314279818951,5.012728301021337
PE,2018-05-06,18,sensitivity_B,24.54817278494372,156.41326751169348,5.058874624118973
PE,2018-05-13,19,sensitivity_B,24.500607261705518,180.16370357081684,5.199401062124534
PE,2018-05-20,20,sensitivity_B,24.50051079246009,182.7320914432399,5.213478671809874
PE,2018-05-27,21,sensitivity_B,24.526419602148323,170.0838500985592,5.142153787773235
PE,2018-06-03,22,sensitivity_B,24.3490623101975,161.9271436469289,5.093303129393996
PE,2018-06-10,23,sensitivity_B,24.33985689527419,114.93563945440604,4.75303520484037
PE,2018-06-17,24,sensitivity_B,24.087354720898215,109.72376169162183,4.707038466108177
PE,2018-06-24,25,sensitivity_B,23.91451786684091,92.37939036395471,4.536670660970985
PE,2018-07-01,26,sensitivity_B,23.412167230503066,84.39346814904636,4.447269612495204
PE,2018-07-08,27,sensitivity_B,23.233220651885507,71.29611472338763,4.280770389455036
PE,2018-07-15,28,sensitivity_B,23.197226911095903,65.5638681259233,4.198161909696995
PE,2018-07-22,29,sensitivity_B,23.191015980194003,70.92675119321157,4.275648256631124
PE,2018-07-29,30,sensitivity_B,23.148626938086444,69.95378181342977,4.2620287047003895
PE,2018-08-05,31,sensitivity_B,23.10491576586501,64.67809025563707,4.184765388223835
PE,2018-08-12,32,sensitivity_B,23.359149342164816,63.01172783054864,4.159066313924249
PE,2018-08-19,33,sensitivity_B,23.7380157486007,65.23147374820925,4.193155784222882
PE,2018-08-26,34,sensitivity_B,23.864633899062067,60.40989784465675,4.117571024843047
PE,2018-09-02,35,sensitivity_B,23.722007952275266,53.28408517925229,3.9942310933589344
PE,2018-09-09,36,sensitivity_B,23.608134414885225,51.64544828176141,3.963579782454564
PE,2018-09-16,37,sensitivity_B,23.640534803691203,54.266419337541734,4.012165478827807
PE,2018-09-23,38,sensitivity_B,24.172315629500016,51.31937545436386,3.9573667700433663
PE,2018-09-30,39,sensitivity_B,24.506108335569873,49.50075108495609,3.92198820914014
PE,2018-10-07,40,sensitivity_B,25.00704729855836,50.09275978814533,3.933642800050647
PE,2018-10-14,41,sensitivity_B,25.037848026587866,51.86471682217187,3.9677361375480276
PE,2018-10-21,42,sensitivity_B,25.323183130675325,49.00160962724482,3.9120551974548734
PE,2018-10-28,43,sensitivity_B,25.661675316148195,48.761720967029184,3.9072460331831294
PE,2018-11-04,44,sensitivity_B,26.162299117556103,49.61608360067687,3.9242693835082436
PE,2018-11-11,45,sensitivity_B,26.26451359521984,44.10994015565268,3.8091026247879167
PE,2018-11-18,46,sensitivity_B,26.278928457340104,42.70368594926263,3.7774324452096133
PE,2018-11-25,47,sensitivity_B,26.05767415544986,42.182735958147894,3.7654407847780478
PE,2018-12-02,48,sensitivity_B,25.778604225919764,42.13644384937071,3.7643682047716487
PE,2018-12-09,49,sensitivity_B,25.818379941377348,43.49986554320317,3.7954861676665774
PE,2018-12-16,50,sensitivity_B,25.666767031216388,54.21753938048786,4.011280645213766
PE,2018-12-23,51,sensitivity_B,25.70136781137407,68.79480745893532,4.2455596152953285
PE,2018-12-30,52,sensitivity_B,25.605862381101876,76.83371179220143,4.354574650855591
PE,2019-01-06,1,sensitivity_B,26.05886568214903,77.43479533140408,4.362267646900886
PE,2019-01-13,2,sensitivity_B,26.121714979702602,76.24675655642315,4.347004928571785
PE,2019-01-20,3,sensitivity_B,26.035698997001084,72.44142518967159,4.296488152301383
PE,2019-01-27,4,sensitivity_B,25.843624264830087,74.29394891068159,4.321399771824925
PE,2019-02-03,5,sensitivity_B,26.057365372144822,71.57376055069383,4.284603431579449
PE,2019-02-10,6,sensitivity_B,26.070942838509797,67.02893467904941,4.219933124658426
PE,2019-02-17,7,sensitivity_B,26.011417806426397,77.31170634017633,4.360697098082045
PE,2019-02-24,8,sensitivity_B,26.001017290979473,113.2355269314267,4.738262342812676
PE,2019-03-03,9,sensitivity_B,26.168688998861953,154.32733284735886,5.045534714973355
PE,2019-03-10,10,sensitivity_B,26.09392626424527,150.07894404966612,5.017802508474226
PE,2019-03-17,11,sensitivity_B,26.094431385717204,154.94511417354124,5.049504113121171
PE,2019-03-24,12,sensitivity_B,26.29177599245398,170.52919194114747,5.144753467521274
PE,2019-03-31,13,sensitivity_B,26.274524305156067,168.68158170917883,5.133923631931384
PE,2019-04-07,14,sensitivity_B,26.087042660048862,146.81628878293176,4.99597021071585
PE,2019-04-14,15,sensitivity_B,25.715843508937773,155.1895777505084,5.051070511431112
PE,2019-04-21,16,sensitivity_B,25.87489094535819,167.18399942850763,5.125058614764806
PE,2019-04-28,17,sensitivity_B,25.93514631365554,166.22050762093647,5.119313346364574
PE,2019-05-05,18,sensitivity_B,25.97007626229812,149.98260190179346,5.017164610983262
PE,2019-05-12,19,sensitivity_B,25.76172871901301,145.98527496107354,4.99033241142852
PE,2019-05-19,20,sensitivity_B,25.73838937310545,139.17551703073383,4.942895330469021
PE,2019-05-26,21,sensitivity_B,25.598059831477975,98.70724300094763,4.602238322282394
PE,2019-06-02,22,sensitivity_B,25.500487996528957,79.7025565141,4.390770254007088
PE,2019-06-09,23,sensitivity_B,25.166548299025447,74.71132069965137,4.326927696153417
PE,2019-06-16,24,sensitivity_B,24.770354794290153,75.33248919406427,4.3350986562319385
PE,2019-06-23,25,sensitivity_B,24.206018085449738,67.38460908970958,4.225147786000873
PE,2019-06-30,26,sensitivity_B,23.8304433847806,78.4929590374488,4.375668452171443
PE,2019-07-07,27,sensitivity_B,23.750367595753392,148.48183239062203,5.007174862975532
PE,2019-07-14,28,sensitivity_B,23.667631855427018,154.12003641708654,5.0441992457015585
PE,2019-07-21,29,sensitivity_B,23.46441035530485,151.03540132423774,5.024113397177411
PE,2019-07-28,30,sensitivity_B,22.876384044989667,161.6440305669072,5.091563951150913
PE,2019-08-04,31,sensitivity_B,22.726704460456283,170.65644491580818,5.145495066043043
PE,2019-08-11,32,sensitivity_B,22.707769611513683,188.80047410284297,5.245973384080205
PE,2019-08-18,33,sensitivity_B,22.92984441081574,122.95077847881952,4.819884539048968
PE,2019-08-25,34,sensitivity_B,23.087196591152665,122.66875909002873,4.817606693661648
PE,2019-09-01,35,sensitivity_B,23.04693940148796,130.2890116971682,4.877401089285485
PE,2019-09-08,36,sensitivity_B,23.28229859463991,118.35298024046968,4.782085323067714
PE,2019-09-15,37,sensitivity_B,23.533873285312893,116.90749311259209,4.769900360337986
PE,2019-09-22,38,sensitivity_B,23.956493863404773,86.57195830191907,4.47246083598729
PE,2019-09-29,39,sensitivity_B,24.275730155841885,75.1687508942997,4.332951285330707
PE,2019-10-06,40,sensitivity_B,24.637084596711034,72.60181641420084,4.298669704971068
PE,2019-10-13,41,sensitivity_B,24.909098463644984,59.39162452577122,4.100850428533773
PE,2019-10-20,42,sensitivity_B,24.99928416269817,55.98573292067012,4.0428009368670015
PE,2019-10-27,43,sensitivity_B,25.276343416516085,50.10345444543415,3.93385209659667
PE,2019-11-03,44,sensitivity_B,25.552804274650658,47.47793195657993,3.88110868318989
PE,2019-11-10,45,sensitivity_B,25.972733904016486,42.210433290447206,3.766081977443837
PE,2019-11-17,46,sensitivity_B,26.129130449279835,33.55690444200879,3.542607369380447
PE,2019-11-24,47,sensitivity_B,26.343277358908708,33.56259950644536,3.5427721583075695
PE,2019-12-01,48,sensitivity_B,26.598678175826965,30.086456387616956,3.4367722384049375
PE,2019-12-08,49,sensitivity_B,26.92077547388296,25.16454972447942,3.2644054305982957
PE,2019-12-15,50,sensitivity_B,27.1013592546092,22.18123467366813,3.143343101103456
PE,2019-12-22,51,sensitivity_B,26.907752310296345,21.486494047563365,3.112914864426741
PE,2019-12-29,52,sensitivity_B,26.706892410956073,23.060235636227258,3.1805605041904808
PE,2020-01-05,1,sensitivity_B,26.549053316730788,27.17031538604281,3.338268777638275
PE,2020-01-12,2,sensitivity_B,26.642744829422945,28.174914593908312,3.3733092507958693
PE,2020-01-19,3,sensitivity_B,26.849792224042965,43.7310206952602,3.8006672362154865
PE,2020-01-26,4,sensitivity_B,26.99368712616497,45.13513057445052,3.8315747112953016
PE,2020-02-02,5,sensitivity_B,27.078087290402713,45.28773218143708,3.834876962299245
PE,2020-02-09,6,sensitivity_B,26.67993776986241,60.12453090081868,4.112913273341353
PE,2020-02-16,7,sensitivity_B,26.615314067479833,66.40745088811154,4.2107555591097166
PE,2020-02-23,8,sensitivity_B,26.439322865526176,97.10796002890798,4.586068505266314
PE,2020-03-01,9,sensitivity_B,26.75085425445604,95.30042335652676,4.567472715020032
PE,2020-03-08,10,sensitivity_B,26.906497391223226,110.2418449041582,4.711706614127177
PE,2020-03-15,11,sensitivity_B,27.01016557045428,117.4520353457684,4.774508113621103
PE,2020-03-22,12,sensitivity_B,26.549128669992275,128.32032336578965,4.8622924533628415
PE,2020-03-29,13,sensitivity_B,26.212571736401827,131.07459550162625,4.883366880404208
PE,2020-04-05,14,sensitivity_B,25.867068212494672,149.25022688436286,5.012302083459853
PE,2020-04-12,15,sensitivity_B,26.188724829136735,162.97242050539666,5.099698246032413
PE,2020-04-19,16,sensitivity_B,26.140839445724733,173.02617730547212,5.159205732183245
PE,2020-04-26,17,sensitivity_B,25.945663998829048,170.98007121410416,5.1473786050663035
PE,2020-05-03,18,sensitivity_B,25.36084928226324,176.54553427372184,5.1792271071365485
PE,2020-05-10,19,sensitivity_B,25.211300671549306,202.78277242615974,5.317054585449959
PE,2020-05-17,20,sensitivity_B,25.148607938462217,174.15161231579293,5.165651954943936
PE,2020-05-24,21,sensitivity_B,25.138065578146506,149.8559534547143,5.016325430883411
PE,2020-05-31,22,sensitivity_B,24.738616394396082,135.81323811023958,4.918616770318247
PE,2020-06-07,23,sensitivity_B,24.5795972231214,156.55599273234802,5.059780904498924
PE,2020-06-14,24,sensitivity_B,24.205761723949383,174.4199787202894,5.16718297721602
PE,2020-06-21,25,sensitivity_B,23.911341823920996,146.1504565050707,4.991455576985717
PE,2020-06-28,26,sensitivity_B,23.616676639941552,164.92088160855283,5.111511057922699
PE,2020-07-05,27,sensitivity_B,23.49958927664949,208.03129188099922,5.34248396267626
PE,2020-07-12,28,sensitivity_B,23.40284710452093,200.08783838143046,5.303741819472171
PE,2020-07-19,29,sensitivity_B,23.292030832510548,182.29998694990317,5.211124083650366
PE,2020-07-26,30,sensitivity_B,23.066393201343402,151.38215577784737,5.026391548325335
PE,2020-08-02,31,sensitivity_B,22.939401409676403,153.55611288636968,5.040557220603243
PE,2020-08-09,32,sensitivity_B,22.78694472285295,121.38340507514478,4.80715878143507
PE,2020-08-16,33,sensitivity_B,22.88167109236351,86.69250674977086,4.473836453877955
PE,2020-08-23,34,sensitivity_B,23.238199843834302,84.21317675000236,4.445156078567326
PE,2020-08-30,35,sensitivity_B,23.527909200066468,81.82105561744797,4.416682323960462
PE,2020-09-06,36,sensitivity_B,23.616247627620428,66.97830350481188,4.219188588157979
PE,2020-09-13,37,sensitivity_B,23.50435382149363,53.020758131450236,3.9893683825394115
PE,2020-09-20,38,sensitivity_B,23.592436530486726,57.60986554599334,4.070903036440208
PE,2020-09-27,39,sensitivity_B,24.050875033146397,49.375295556325014,3.919500887372713
PE,2020-10-04,40,sensitivity_B,24.624247263774954,47.8768155055178,3.8893031635085853
PE,2020-10-11,41,sensitivity_B,25.350219981235973,44.1204606442427,3.8093358164515783
PE,2020-10-18,42,sensitivity_B,25.785379649327385,40.77612017824477,3.7323248886819718
PE,2020-10-25,43,sensitivity_B,25.997610051622853,39.65880120968885,3.705215324481961
PE,2020-11-01,44,sensitivity_B,26.17498917728544,29.67436792659605,3.4234273848947376
PE,2020-11-08,45,sensitivity_B,26.24366291330612,29.688571948370956,3.4238903360524735
PE,2020-11-15,46,sensitivity_B,26.08063476188552,30.039492401345782,3.4352603421318784
PE,2020-11-22,47,sensitivity_B,26.09196580181234,43.46611131933383,3.7947273556649708
PE,2020-11-29,48,sensitivity_B,25.84202204001273,52.33237788605887,3.976543611768852
PE,2020-12-06,49,sensitivity_B,26.015163450778775,55.09625547499439,4.027069062974646
PE,2020-12-13,50,sensitivity_B,25.911949178158928,57.46663815196976,4.068456303561241
PE,2020-12-20,51,sensitivity_B,26.15094906869888,59.7119578651999,4.1061406780903
PE,2020-12-27,52,sensitivity_B,26.28834305276949,55.58854059160807,4.0358065016649345
PE,2021-01-03,53,sensitivity_B,26.166191998870072,47.660281160137025,3.8848631153932875
PE,2021-01-10,1,sensitivity_B,26.2749588174674,39.254515476394765,3.6952221833211603
PE,2021-01-17,2,sensitivity_B,26.332505065389874,40.561062853402504,3.7271637398549933
PE,2021-01-24,3,sensitivity_B,26.275030633864933,38.030205295438876,3.664335841118195
PE,2021-01-31,4,sensitivity_B,25.940694530955575,36.9857622292269,3.6372114113387397
PE,2021-02-07,5,sensitivity_B,25.991751035906365,45.28881255810701,3.8349003024805626
PE,2021-02-14,6,sensitivity_B,26.34004805690156,48.68783458334036,3.905760126144641
PE,2021-02-21,7,sensitivity_B,26.566580471301297,47.990270961165734,3.8916217265836615
PE,2021-02-28,8,sensitivity_B,26.453254081250403,48.49975113449688,3.9019676419760847
PE,2021-03-07,9,sensitivity_B,25.956872789060224,58.43169263582738,4.084827630141209
PE,2021-03-14,10,sensitivity_B,26.03595562132368,69.3793106762233,4.25389933753208
PE,2021-03-21,11,sensitivity_B,25.97147414129864,84.64390683409161,4.450198081948723
PE,2021-03-28,12,sensitivity_B,26.050496872180258,78.04650395192448,4.370036336895386
PE,2021-04-04,13,sensitivity_B,25.921383006013254,81.14874205511153,4.408531531585895
PE,2021-04-11,14,sensitivity_B,25.86992452695886,92.27297412090444,4.53553039944926
PE,2021-04-18,15,sensitivity_B,25.62191562100374,92.81994555433248,4.541377472579662
PE,2021-04-25,16,sensitivity_B,25.346304353597645,87.46917152863722,4.482654147018727
PE,2021-05-02,17,sensitivity_B,25.13258746371288,105.97936618829908,4.672635976504315
PE,2021-05-09,18,sensitivity_B,25.001271298273686,119.48628883822258,4.791535960881724
PE,2021-05-16,19,sensitivity_B,24.604063186012752,126.89134056389796,4.8511810015538535
PE,2021-05-23,20,sensitivity_B,24.366024692582155,125.380184240359,4.839294699172693
PE,2021-05-30,21,sensitivity_B,24.432387695188247,143.14492626538126,4.9708192258609465
PE,2021-06-06,22,sensitivity_B,24.443977865628398,141.81473817495473,4.961548253087939
PE,2021-06-13,23,sensitivity_B,24.276526302152952,106.18581116182848,4.674563881311501
PE,2021-06-20,24,sensitivity_B,23.990581652858474,99.79704951459438,4.6131090845203255
PE,2021-06-27,25,sensitivity_B,23.78238801441253,93.36834598295924,4.547205698942685
PE,2021-07-04,26,sensitivity_B,23.37689865999236,104.79822329467778,4.661533726227218
PE,2021-07-11,27,sensitivity_B,23.215015662387476,91.63895755730289,4.528709761141586
PE,2021-07-18,28,sensitivity_B,23.185159839718715,103.91423320756452,4.653143189778282
PE,2021-07-25,29,sensitivity_B,23.367233234205234,104.47980978636323,4.658519558168739
PE,2021-08-01,30,sensitivity_B,23.398298241107263,106.0351881215843,4.673157641348382
PE,2021-08-08,31,sensitivity_B,23.031664973479668,108.3680146693391,4.694718476757938
