muni6,total_cases,active_months,active_years,peak_year_cases,outbreak_years,active_month_frac,active_year_frac,peak_year_share,episodes,recurrence_index,persistence_index,concentration_index,pattern_class
250210,116,11,6,103,1,0.09166666666666666,0.6,0.8879310344827587,7,0.6,0.09166666666666666,0.8879310344827587,sporadic
250215,203,42,9,162,1,0.35,0.9,0.7980295566502463,15,0.9,0.35,0.7980295566502463,sporadic
250220,29,9,4,23,1,0.075,0.4,0.7931034482758621,5,0.4,0.075,0.7931034482758621,sporadic
250230,39,13,6,26,2,0.10833333333333334,0.6,0.6666666666666666,8,0.6,0.10833333333333334,0.6666666666666666,intermediate
250240,110,16,6,76,2,0.13333333333333333,0.6,0.6909090909090909,10,0.6,0.13333333333333333,0.6909090909090909,intermediate
250250,143,37,10,79,2,0.30833333333333335,1,0.5524475524475524,22,1,0.30833333333333335,0.5524475524475524,recurrent
250260,136,10,5,130,1,0.08333333333333333,0.5,0.9558823529411765,6,0.5,0.08333333333333333,0.9558823529411765,sporadic
250270,34,10,4,16,3,0.08333333333333333,0.4,0.47058823529411764,7,0.4,0.08333333333333333,0.47058823529411764,recurrent
250280,64,25,8,34,3,0.20833333333333334,0.8,0.53125,12,0.8,0.20833333333333334,0.53125,recurrent
250290,23,12,7,10,2,0.1,0.7,0.43478260869565216,9,0.7,0.1,0.43478260869565216,recurrent
250300,892,60,10,443,2,0.5,1,0.4966367713004484,16,1,0.5,0.4966367713004484,recurrent
250310,157,43,9,78,5,0.35833333333333334,0.9,0.4968152866242038,13,0.9,0.35833333333333334,0.4968152866242038,recurrent
250320,1027,79,10,380,3,0.6583333333333333,1,0.37000973709834467,16,1,0.6583333333333333,0.37000973709834467,recurrent
250330,114,30,9,50,5,0.25,0.9,0.43859649122807015,17,0.9,0.25,0.43859649122807015,recurrent
250340,111,11,3,97,1,0.09166666666666666,0.3,0.8738738738738738,5,0.3,0.09166666666666666,0.8738738738738738,sporadic
250350,671,24,8,577,1,0.2,0.8,0.8599105812220567,11,0.8,0.2,0.8599105812220567,sporadic
250355,14,5,3,7,2,0.041666666666666664,0.3,0.5,5,0.3,0.041666666666666664,0.5,intermediate
250360,27,8,2,19,2,0.06666666666666667,0.2,0.7037037037037037,3,0.2,0.06666666666666667,0.7037037037037037,sporadic
250370,1211,47,9,1023,1,0.39166666666666666,0.9,0.8447563996696945,20,0.9,0.39166666666666666,0.8447563996696945,sporadic
250375,68,9,3,50,2,0.075,0.3,0.7352941176470589,4,0.3,0.075,0.7352941176470589,intermediate
250380,119,24,8,94,1,0.2,0.8,0.7899159663865546,14,0.8,0.2,0.7899159663865546,sporadic
250390,39,16,4,22,2,0.13333333333333333,0.4,0.5641025641025641,9,0.4,0.13333333333333333,0.5641025641025641,recurrent
250400,6691,111,10,2711,2,0.925,1,0.40517112539231803,4,1,0.925,0.40517112539231803,recurrent
250403,17,9,4,13,1,0.075,0.4,0.7647058823529411,6,0.4,0.075,0.7647058823529411,sporadic
250407,84,10,4,79,1,0.08333333333333333,0.4,0.9404761904761905,5,0.4,0.08333333333333333,0.9404761904761905,sporadic
250410,8,4,2,5,2,0.03333333333333333,0.2,0.625,3,0.2,0.03333333333333333,0.625,sporadic
250415,78,20,7,25,6,0.16666666666666666,0.7,0.32051282051282054,9,0.7,0.16666666666666666,0.32051282051282054,recurrent
250420,18,11,6,8,3,0.09166666666666666,0.6,0.4444444444444444,9,0.6,0.09166666666666666,0.4444444444444444,recurrent
250430,363,59,9,204,2,0.49166666666666664,0.9,0.5619834710743802,25,0.9,0.49166666666666664,0.5619834710743802,recurrent
250435,250,52,8,117,5,0.43333333333333335,0.8,0.468,13,0.8,0.43333333333333335,0.468,recurrent
250440,9,9,5,4,1,0.075,0.5,0.4444444444444444,8,0.5,0.075,0.4444444444444444,recurrent
250450,33,17,6,10,5,0.14166666666666666,0.6,0.30303030303030304,10,0.6,0.14166666666666666,0.30303030303030304,recurrent
250460,271,65,9,87,5,0.5416666666666666,0.9,0.3210332103321033,20,0.9,0.5416666666666666,0.3210332103321033,recurrent
250470,6,6,4,2,0,0.05,0.4,0.3333333333333333,5,0.4,0.05,0.3333333333333333,recurrent
250480,81,31,10,28,5,0.25833333333333336,1,0.345679012345679,17,1,0.25833333333333336,0.345679012345679,recurrent
250485,11,9,3,6,2,0.075,0.3,0.5454545454545454,5,0.3,0.075,0.5454545454545454,intermediate
250490,257,30,9,100,3,0.25,0.9,0.38910505836575876,12,0.9,0.25,0.38910505836575876,recurrent
250500,277,39,8,162,3,0.325,0.8,0.5848375451263538,17,0.8,0.325,0.5848375451263538,recurrent
250510,742,59,9,554,1,0.49166666666666664,0.9,0.7466307277628033,17,0.9,0.49166666666666664,0.7466307277628033,intermediate
250520,103,19,5,57,2,0.15833333333333333,0.5,0.5533980582524272,9,0.5,0.15833333333333333,0.5533980582524272,recurrent
250523,61,10,4,37,2,0.08333333333333333,0.4,0.6065573770491803,5,0.4,0.08333333333333333,0.6065573770491803,intermediate
250527,97,28,7,51,2,0.23333333333333334,0.7,0.5257731958762887,11,0.7,0.23333333333333334,0.5257731958762887,recurrent
250530,3,2,2,2,0,0.016666666666666666,0.2,0.6666666666666666,2,0.2,0.016666666666666666,0.6666666666666666,sporadic
250535,15,7,5,8,2,0.058333333333333334,0.5,0.5333333333333333,5,0.5,0.058333333333333334,0.5333333333333333,recurrent
250540,7,6,4,2,0,0.05,0.4,0.2857142857142857,4,0.4,0.05,0.2857142857142857,recurrent
250550,87,18,5,45,2,0.15,0.5,0.5172413793103449,6,0.5,0.15,0.5172413793103449,recurrent
250560,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
250570,482,28,8,456,1,0.23333333333333334,0.8,0.946058091286307,13,0.8,0.23333333333333334,0.946058091286307,sporadic
250580,30,5,2,20,2,0.041666666666666664,0.2,0.6666666666666666,2,0.2,0.041666666666666664,0.6666666666666666,sporadic
250590,16,6,3,11,2,0.05,0.3,0.6875,3,0.3,0.05,0.6875,intermediate
250600,335,40,9,196,3,0.3333333333333333,0.9,0.5850746268656717,18,0.9,0.3333333333333333,0.5850746268656717,recurrent
250610,281,39,8,219,1,0.325,0.8,0.7793594306049823,15,0.8,0.325,0.7793594306049823,sporadic
250620,106,18,4,80,2,0.15,0.4,0.7547169811320755,5,0.4,0.15,0.7547169811320755,sporadic
250625,11,10,6,4,2,0.08333333333333333,0.6,0.36363636363636365,9,0.6,0.08333333333333333,0.36363636363636365,recurrent
250630,2019,58,10,1058,3,0.48333333333333334,1,0.5240217929668153,19,1,0.48333333333333334,0.5240217929668153,recurrent
250640,377,20,8,347,1,0.16666666666666666,0.8,0.9204244031830239,12,0.8,0.16666666666666666,0.9204244031830239,sporadic
250650,62,12,5,44,2,0.1,0.5,0.7096774193548387,6,0.5,0.1,0.7096774193548387,intermediate
250660,83,6,2,82,1,0.05,0.2,0.9879518072289156,3,0.2,0.05,0.9879518072289156,sporadic
250670,9,5,4,5,1,0.041666666666666664,0.4,0.5555555555555556,4,0.4,0.041666666666666664,0.5555555555555556,recurrent
250680,21,20,9,4,5,0.16666666666666666,0.9,0.19047619047619047,16,0.9,0.16666666666666666,0.19047619047619047,recurrent
250690,934,57,9,797,1,0.475,0.9,0.8533190578158458,17,0.9,0.475,0.8533190578158458,sporadic
250700,22,18,7,7,5,0.15,0.7,0.3181818181818182,15,0.7,0.15,0.3181818181818182,recurrent
250710,1280,29,9,1237,1,0.24166666666666667,0.9,0.96640625,11,0.9,0.24166666666666667,0.96640625,sporadic
250720,66,19,8,30,4,0.15833333333333333,0.8,0.45454545454545453,12,0.8,0.15833333333333333,0.45454545454545453,recurrent
250730,46,15,6,26,2,0.125,0.6,0.5652173913043478,8,0.6,0.125,0.5652173913043478,recurrent
250740,115,18,6,91,2,0.15,0.6,0.7913043478260869,9,0.6,0.15,0.7913043478260869,sporadic
250750,16565,118,10,4360,8,0.9833333333333333,1,0.26320555387865985,1,1,0.9833333333333333,0.26320555387865985,recurrent
250760,293,32,9,210,1,0.26666666666666666,0.9,0.7167235494880546,14,0.9,0.26666666666666666,0.7167235494880546,intermediate
250770,279,49,9,102,4,0.4083333333333333,0.9,0.3655913978494624,18,0.9,0.4083333333333333,0.3655913978494624,recurrent
250780,182,19,7,156,1,0.15833333333333333,0.7,0.8571428571428571,8,0.7,0.15833333333333333,0.8571428571428571,sporadic
250790,93,15,7,75,1,0.125,0.7,0.8064516129032258,9,0.7,0.125,0.8064516129032258,sporadic
250800,78,17,7,55,1,0.14166666666666666,0.7,0.7051282051282052,9,0.7,0.14166666666666666,0.7051282051282052,intermediate
250810,59,9,4,48,1,0.075,0.4,0.8135593220338984,6,0.4,0.075,0.8135593220338984,sporadic
250820,28,9,4,12,3,0.075,0.4,0.42857142857142855,4,0.4,0.075,0.42857142857142855,recurrent
250830,206,33,7,150,1,0.275,0.7,0.7281553398058253,13,0.7,0.275,0.7281553398058253,intermediate
250840,25,6,4,21,1,0.05,0.4,0.84,5,0.4,0.05,0.84,sporadic
250850,166,18,6,138,1,0.15,0.6,0.8313253012048193,9,0.6,0.15,0.8313253012048193,sporadic
250855,77,14,7,55,2,0.11666666666666667,0.7,0.7142857142857143,8,0.7,0.11666666666666667,0.7142857142857143,intermediate
250860,542,41,9,163,5,0.3416666666666667,0.9,0.3007380073800738,17,0.9,0.3416666666666667,0.3007380073800738,recurrent
250870,10,7,3,6,1,0.058333333333333334,0.3,0.6,5,0.3,0.058333333333333334,0.6,intermediate
250880,5,5,4,2,0,0.041666666666666664,0.4,0.4,5,0.4,0.041666666666666664,0.4,recurrent
250890,1092,46,9,658,2,0.38333333333333336,0.9,0.6025641025641025,15,0.9,0.38333333333333336,0.6025641025641025,intermediate
250900,72,20,8,55,2,0.16666666666666666,0.8,0.7638888888888888,12,0.8,0.16666666666666666,0.7638888888888888,sporadic
250905,24,12,5,11,2,0.1,0.5,0.4583333333333333,8,0.5,0.1,0.4583333333333333,recurrent
250910,126,20,7,85,2,0.16666666666666666,0.7,0.6746031746031746,11,0.7,0.16666666666666666,0.6746031746031746,intermediate
250915,139,8,4,136,1,0.06666666666666667,0.4,0.9784172661870504,4,0.4,0.06666666666666667,0.9784172661870504,sporadic
250920,581,44,9,308,2,0.36666666666666664,0.9,0.5301204819277109,16,0.9,0.36666666666666664,0.5301204819277109,recurrent
250930,9,8,6,4,1,0.06666666666666667,0.6,0.4444444444444444,7,0.6,0.06666666666666667,0.4444444444444444,recurrent
250933,82,16,5,77,1,0.13333333333333333,0.5,0.9390243902439024,7,0.5,0.13333333333333333,0.9390243902439024,sporadic
250937,4,3,2,3,1,0.025,0.2,0.75,3,0.2,0.025,0.75,sporadic
250939,25,14,5,12,2,0.11666666666666667,0.5,0.48,6,0.5,0.11666666666666667,0.48,recurrent
250940,286,31,9,232,1,0.25833333333333336,0.9,0.8111888111888111,15,0.9,0.25833333333333336,0.8111888111888111,sporadic
250950,35,15,5,19,3,0.125,0.5,0.5428571428571428,7,0.5,0.125,0.5428571428571428,recurrent
250960,23,9,4,20,1,0.075,0.4,0.8695652173913043,4,0.4,0.075,0.8695652173913043,sporadic
250970,642,69,9,301,3,0.575,0.9,0.4688473520249221,14,0.9,0.575,0.4688473520249221,recurrent
250980,65,17,6,42,2,0.14166666666666666,0.6,0.6461538461538462,9,0.6,0.14166666666666666,0.6461538461538462,intermediate
250990,179,43,9,97,3,0.35833333333333334,0.9,0.5418994413407822,12,0.9,0.35833333333333334,0.5418994413407822,recurrent
251000,18,7,3,10,2,0.058333333333333334,0.3,0.5555555555555556,4,0.3,0.058333333333333334,0.5555555555555556,intermediate
251010,544,57,9,308,3,0.475,0.9,0.5661764705882353,13,0.9,0.475,0.5661764705882353,recurrent
251020,445,7,2,442,1,0.058333333333333334,0.2,0.9932584269662922,2,0.2,0.058333333333333334,0.9932584269662922,sporadic
251030,362,25,5,323,1,0.20833333333333334,0.5,0.8922651933701657,8,0.5,0.20833333333333334,0.8922651933701657,sporadic
251040,14,9,5,9,1,0.075,0.5,0.6428571428571429,6,0.5,0.075,0.6428571428571429,intermediate
251050,151,34,8,83,4,0.2833333333333333,0.8,0.5496688741721855,16,0.8,0.2833333333333333,0.5496688741721855,recurrent
251060,15,9,5,9,2,0.075,0.5,0.6,7,0.5,0.075,0.6,intermediate
251065,16,8,5,10,2,0.06666666666666667,0.5,0.625,7,0.5,0.06666666666666667,0.625,intermediate
251070,17,7,5,8,3,0.058333333333333334,0.5,0.47058823529411764,7,0.5,0.058333333333333334,0.47058823529411764,recurrent
251080,791,54,10,527,2,0.45,1,0.6662452591656132,17,1,0.45,0.6662452591656132,intermediate
251090,141,11,5,112,2,0.09166666666666666,0.5,0.7943262411347518,7,0.5,0.09166666666666666,0.7943262411347518,sporadic
251100,156,9,4,151,1,0.075,0.4,0.967948717948718,6,0.4,0.075,0.967948717948718,sporadic
251110,382,58,9,235,2,0.48333333333333334,0.9,0.6151832460732984,19,0.9,0.48333333333333334,0.6151832460732984,intermediate
251120,24,16,6,9,4,0.13333333333333333,0.6,0.375,10,0.6,0.13333333333333333,0.375,recurrent
251130,33,22,8,13,6,0.18333333333333332,0.8,0.3939393939393939,12,0.8,0.18333333333333332,0.3939393939393939,recurrent
251140,775,49,9,680,1,0.4083333333333333,0.9,0.8774193548387097,22,0.9,0.4083333333333333,0.8774193548387097,sporadic
251150,274,35,7,123,3,0.2916666666666667,0.7,0.4489051094890511,11,0.7,0.2916666666666667,0.4489051094890511,recurrent
251160,46,20,6,16,3,0.16666666666666666,0.6,0.34782608695652173,9,0.6,0.16666666666666666,0.34782608695652173,recurrent
251170,150,16,4,80,2,0.13333333333333333,0.4,0.5333333333333333,5,0.4,0.13333333333333333,0.5333333333333333,recurrent
251180,273,29,8,165,2,0.24166666666666667,0.8,0.6043956043956044,12,0.8,0.24166666666666667,0.6043956043956044,intermediate
251190,255,39,8,169,2,0.325,0.8,0.6627450980392157,16,0.8,0.325,0.6627450980392157,intermediate
251200,194,34,8,137,2,0.2833333333333333,0.8,0.7061855670103093,16,0.8,0.2833333333333333,0.7061855670103093,intermediate
251203,7,6,3,3,2,0.05,0.3,0.42857142857142855,4,0.3,0.05,0.42857142857142855,intermediate
251207,12,7,3,6,2,0.058333333333333334,0.3,0.5,4,0.3,0.058333333333333334,0.5,intermediate
251210,1583,24,8,1431,1,0.2,0.8,0.9039797852179406,9,0.8,0.2,0.9039797852179406,sporadic
251220,63,31,8,15,7,0.25833333333333336,0.8,0.23809523809523808,16,0.8,0.25833333333333336,0.23809523809523808,recurrent
251230,434,23,6,401,1,0.19166666666666668,0.6,0.923963133640553,7,0.6,0.19166666666666668,0.923963133640553,sporadic
251240,136,25,9,115,1,0.20833333333333334,0.9,0.8455882352941176,11,0.9,0.20833333333333334,0.8455882352941176,sporadic
251250,2820,94,9,1080,4,0.7833333333333333,0.9,0.3829787234042553,8,0.9,0.7833333333333333,0.3829787234042553,recurrent
251260,18,12,4,13,2,0.1,0.4,0.7222222222222222,6,0.4,0.1,0.7222222222222222,intermediate
251270,291,37,9,234,1,0.30833333333333335,0.9,0.8041237113402062,16,0.9,0.30833333333333335,0.8041237113402062,sporadic
251272,149,36,8,39,7,0.3,0.8,0.26174496644295303,15,0.8,0.3,0.26174496644295303,recurrent
251274,7,7,5,2,0,0.058333333333333334,0.5,0.2857142857142857,5,0.5,0.058333333333333334,0.2857142857142857,recurrent
251275,46,15,8,26,2,0.125,0.8,0.5652173913043478,10,0.8,0.125,0.5652173913043478,recurrent
251276,8,6,3,4,2,0.05,0.3,0.5,3,0.3,0.05,0.5,intermediate
251278,182,38,7,89,4,0.31666666666666665,0.7,0.489010989010989,12,0.7,0.31666666666666665,0.489010989010989,recurrent
251280,8,4,3,4,2,0.03333333333333333,0.3,0.5,3,0.3,0.03333333333333333,0.5,intermediate
251290,75,26,8,32,4,0.21666666666666667,0.8,0.4266666666666667,12,0.8,0.21666666666666667,0.4266666666666667,recurrent
251300,18,8,4,15,1,0.06666666666666667,0.4,0.8333333333333334,4,0.4,0.06666666666666667,0.8333333333333334,sporadic
251310,462,33,9,413,1,0.275,0.9,0.8939393939393939,19,0.9,0.275,0.8939393939393939,sporadic
251315,72,27,9,35,3,0.225,0.9,0.4861111111111111,15,0.9,0.225,0.4861111111111111,recurrent
251320,9,5,3,4,2,0.041666666666666664,0.3,0.4444444444444444,3,0.3,0.041666666666666664,0.4444444444444444,intermediate
251330,118,8,4,113,1,0.06666666666666667,0.4,0.9576271186440678,5,0.4,0.06666666666666667,0.9576271186440678,sporadic
251335,49,5,3,43,1,0.041666666666666664,0.3,0.8775510204081632,3,0.3,0.041666666666666664,0.8775510204081632,sporadic
251340,227,21,5,193,1,0.175,0.5,0.8502202643171806,9,0.5,0.175,0.8502202643171806,sporadic
251350,8,6,4,4,1,0.05,0.4,0.5,5,0.4,0.05,0.5,recurrent
251360,13,7,4,9,1,0.058333333333333334,0.4,0.6923076923076923,6,0.4,0.058333333333333334,0.6923076923076923,intermediate
251365,31,5,1,31,1,0.041666666666666664,0.1,1,2,0.1,0.041666666666666664,1,sporadic
251370,2009,88,10,1105,3,0.7333333333333333,1,0.5500248880039821,15,1,0.7333333333333333,0.5500248880039821,recurrent
251380,9,7,5,3,1,0.058333333333333334,0.5,0.3333333333333333,6,0.5,0.058333333333333334,0.3333333333333333,recurrent
251385,36,14,4,18,4,0.11666666666666667,0.4,0.5,8,0.4,0.11666666666666667,0.5,recurrent
251390,400,25,7,328,2,0.20833333333333334,0.7,0.82,10,0.7,0.20833333333333334,0.82,sporadic
251392,426,12,4,414,1,0.1,0.4,0.971830985915493,5,0.4,0.1,0.971830985915493,sporadic
251394,1,1,1,1,0,0.008333333333333333,0.1,1,1,0.1,0.008333333333333333,1,sporadic
251396,12,5,3,7,2,0.041666666666666664,0.3,0.5833333333333334,3,0.3,0.041666666666666664,0.5833333333333334,intermediate
251398,9,5,3,7,1,0.041666666666666664,0.3,0.7777777777777778,3,0.3,0.041666666666666664,0.7777777777777778,sporadic
251400,92,13,4,47,2,0.10833333333333334,0.4,0.5108695652173914,4,0.4,0.10833333333333334,0.5108695652173914,recurrent
251410,29,14,6,15,3,0.11666666666666667,0.6,0.5172413793103449,7,0.6,0.11666666666666667,0.5172413793103449,recurrent
251420,228,12,6,223,1,0.1,0.6,0.9780701754385965,7,0.6,0.1,0.9780701754385965,sporadic
251440,32,12,5,18,3,0.1,0.5,0.5625,8,0.5,0.1,0.5625,recurrent
251445,335,37,9,232,2,0.30833333333333335,0.9,0.6925373134328359,15,0.9,0.30833333333333335,0.6925373134328359,intermediate
251450,97,21,7,57,2,0.175,0.7,0.5876288659793815,13,0.7,0.175,0.5876288659793815,recurrent
251455,31,8,4,27,1,0.06666666666666667,0.4,0.8709677419354839,5,0.4,0.06666666666666667,0.8709677419354839,sporadic
251460,5,5,3,2,0,0.041666666666666664,0.3,0.4,3,0.3,0.041666666666666664,0.4,intermediate
251465,21,7,4,13,2,0.058333333333333334,0.4,0.6190476190476191,4,0.4,0.058333333333333334,0.6190476190476191,intermediate
251470,115,17,5,87,2,0.14166666666666666,0.5,0.7565217391304347,5,0.5,0.14166666666666666,0.7565217391304347,sporadic
251480,2,2,2,1,0,0.016666666666666666,0.2,0.5,2,0.2,0.016666666666666666,0.5,sporadic
251490,56,8,3,49,1,0.06666666666666667,0.3,0.875,4,0.3,0.06666666666666667,0.875,sporadic
251500,47,15,6,38,1,0.125,0.6,0.8085106382978723,8,0.6,0.125,0.8085106382978723,sporadic
251510,225,46,9,109,3,0.38333333333333336,0.9,0.48444444444444446,19,0.9,0.38333333333333336,0.48444444444444446,recurrent
251520,74,22,9,49,1,0.18333333333333332,0.9,0.6621621621621622,10,0.9,0.18333333333333332,0.6621621621621622,intermediate
251530,190,46,9,64,6,0.38333333333333336,0.9,0.3368421052631579,17,0.9,0.38333333333333336,0.3368421052631579,recurrent
251540,88,22,7,58,3,0.18333333333333332,0.7,0.6590909090909091,13,0.7,0.18333333333333332,0.6590909090909091,recurrent
251550,38,10,4,30,1,0.08333333333333333,0.4,0.7894736842105263,6,0.4,0.08333333333333333,0.7894736842105263,sporadic
251560,334,11,4,313,1,0.09166666666666666,0.4,0.937125748502994,5,0.4,0.09166666666666666,0.937125748502994,sporadic
251580,56,12,4,42,2,0.1,0.4,0.75,8,0.4,0.1,0.75,sporadic
251590,169,12,4,160,1,0.1,0.4,0.9467455621301775,5,0.4,0.1,0.9467455621301775,sporadic
251593,332,30,8,138,4,0.25,0.8,0.41566265060240964,8,0.8,0.25,0.41566265060240964,recurrent
251597,8,6,5,4,1,0.05,0.5,0.5,5,0.5,0.05,0.5,recurrent
251600,534,33,8,446,1,0.275,0.8,0.8352059925093633,13,0.8,0.275,0.8352059925093633,sporadic
251610,256,33,7,215,1,0.275,0.7,0.83984375,11,0.7,0.275,0.83984375,sporadic
251615,54,29,8,24,5,0.24166666666666667,0.8,0.4444444444444444,14,0.8,0.24166666666666667,0.4444444444444444,recurrent
251620,1037,41,9,936,1,0.3416666666666667,0.9,0.9026036644165863,17,0.9,0.3416666666666667,0.9026036644165863,sporadic
251630,114,50,9,39,6,0.4166666666666667,0.9,0.34210526315789475,19,0.9,0.4166666666666667,0.34210526315789475,recurrent
251640,65,19,6,32,3,0.15833333333333333,0.6,0.49230769230769234,11,0.6,0.15833333333333333,0.49230769230769234,recurrent
251650,128,35,7,79,3,0.2916666666666667,0.7,0.6171875,10,0.7,0.2916666666666667,0.6171875,recurrent
251660,46,10,3,39,1,0.08333333333333333,0.3,0.8478260869565217,4,0.3,0.08333333333333333,0.8478260869565217,sporadic
251670,246,31,6,100,3,0.25833333333333336,0.6,0.4065040650406504,11,0.6,0.25833333333333336,0.4065040650406504,recurrent
251675,86,12,5,81,1,0.1,0.5,0.9418604651162791,5,0.5,0.1,0.9418604651162791,sporadic
251680,294,17,4,150,2,0.14166666666666666,0.4,0.5102040816326531,5,0.4,0.14166666666666666,0.5102040816326531,recurrent
251690,525,24,8,470,1,0.2,0.8,0.8952380952380953,13,0.8,0.2,0.8952380952380953,sporadic
