mode,draw,case_loglik,serology_loglik,q_prior_logdensity,other_priors_logdensity,lp__,q,alpha_R
high_q,308,-1197.0009207641103,-16.789914728089116,-10.70192094884129,-16.617369925607996,-1456.824828106299,0.9256228254267522,-0.3259994743717352
high_q,309,-1201.4545067006773,-16.35570422812208,-9.103734256695276,-14.890446057886443,-1457.4701321513548,0.8852955708581131,-0.21844400930151345
high_q,310,-1201.2366503930796,-16.68365680037101,-8.300031543597319,-13.417502671313702,-1455.3178294909821,0.8563261616079265,-0.244273161623571
high_q,311,-1201.7052246107937,-15.792655036347014,-7.312845086977018,-16.498928058440534,-1456.985227030635,0.8095169558318092,-0.3269421220202009
high_q,312,-1200.5190103440902,-16.415345479964998,-9.107274923106914,-14.085436946988988,-1455.6763393324231,0.8854081383666711,-0.2729629808392043
high_q,313,-1200.4870182328832,-16.06325872522922,-7.97690858284365,-12.946257690431736,-1453.2383130196856,0.8425231596513839,-0.20747487248054466
high_q,314,-1196.3562512798783,-16.402636727936454,-10.69032884810722,-15.20979033959836,-1454.4594996488427,0.9253942918106057,-0.29250677840118905
high_q,315,-1199.362297430122,-16.599226732915042,-9.746609669242376,-19.064851978921816,-1460.3619429088235,0.9038744919787559,-0.3996744567121697
high_q,316,-1203.1876244933353,-16.093578154033167,-7.133894913496111,-13.839442007723589,-1455.8485525137073,0.7994295317492512,-0.220731792640715
high_q,317,-1206.0614956462696,-15.837785988540759,-6.017896323342747,-12.761194807535125,-1456.648460963863,0.7229236895955458,-0.1942958728884512
high_q,318,-1204.729748455951,-16.1936883120529,-7.3303815802991314,-13.150171387627223,-1457.2555823451053,0.8104765854081865,-0.2170654002841475
high_q,319,-1199.6880792406891,-16.530331834997554,-9.134368339598138,-14.988687796052464,-1456.1992428198473,0.8862655112781525,-0.2949213973016104
high_q,320,-1202.625722472428,-16.750502828893985,-8.370009075304127,-13.03547642389691,-1456.5911029198314,0.8591402987535561,-0.21766748218902057
high_q,321,-1203.5435149237169,-16.53254809910277,-7.289570977900447,-14.886078427891153,-1457.8872710074227,0.808235498411841,-0.2688797392514128
high_q,322,-1206.1184158961842,-15.602600133565971,-6.378257543185822,-12.021595381260273,-1455.7552459752637,0.7503889019794143,-0.1761616641259952
high_q,323,-1200.866243254434,-16.387786803090847,-9.927834856194416,-15.895613573733,-1458.9529551604824,0.9084919000664724,-0.31915959281804507
high_q,324,-1202.6583456080095,-16.697078700766184,-11.373158205462582,-14.182051318387622,-1460.7290726349418,0.9376112142949404,-0.22115400345043085
high_q,325,-1203.0123971005653,-16.09573341664955,-6.869913853541639,-14.693252687202566,-1456.4029676286302,0.7835267213776139,-0.24635952033290895
high_q,326,-1198.8235215195562,-16.984853892744724,-11.055971628413783,-14.102195637634543,-1456.69244523392,0.9322394997174897,-0.25047765002929623
high_q,327,-1199.4240154801103,-16.661096080829026,-9.243682353032622,-12.781062755686202,-1453.836830162898,0.8896539208458705,-0.22435342711612904
high_q,328,-1207.0290187316732,-16.654670325406784,-7.897479776646568,-12.334360141656111,-1459.8239875691113,0.8389167621021869,-0.19074590455282386
high_q,329,-1203.5818856557012,-16.277672537044424,-7.383671404826683,-12.961361236796717,-1455.8390839831688,0.813361759357481,-0.22560724716011146
high_q,330,-1201.2119278826474,-16.331888463687335,-7.895096929858934,-13.842103560582487,-1455.0923737530504,0.8388072171235323,-0.24130238568650111
high_q,331,-1202.215180880224,-16.38561735241521,-10.108537376177035,-13.539273613952135,-1458.046871995255,0.9128522790068094,-0.19872824290269825
high_q,332,-1200.3959691515345,-16.354150592882206,-7.224895969786111,-14.10103678633693,-1453.7864151846843,0.8046270400611873,-0.2466335881824012
high_q,333,-1201.1686863002574,-16.556123983578004,-9.47979088600947,-12.75836580313661,-1455.6520040540083,0.8965999364225626,-0.2332763743838363
high_q,334,-1202.1261134082918,-15.83950869557745,-7.651461389614475,-14.52932620953403,-1455.9768224147883,0.8271769832186857,-0.2623166344411104
high_q,335,-1202.6224588293733,-16.153066412074025,-9.011689092164968,-13.798987092471743,-1457.1002806974323,0.8823262379996396,-0.2593140573664365
high_q,336,-1205.4258150223695,-15.922922092148411,-7.160275457933594,-12.728965102076398,-1456.8628821035065,0.8009508872394469,-0.20667702139039734
high_q,337,-1202.611762148885,-16.296218536970912,-6.76337765957583,-12.340356480131515,-1453.7225384966332,0.7767467685145352,-0.19440895859939356
high_q,338,-1196.849923469314,-16.57401493381397,-11.210747246725465,-16.019063761620792,-1456.4235819124722,0.9349228563114608,-0.3099204079431352
high_q,339,-1201.8235464524998,-16.589225439383483,-9.754770818268826,-13.714954543084199,-1457.516788792528,0.904087892466567,-0.26022258899328843
high_q,340,-1200.8988535094898,-16.837977467335065,-9.805197658214874,-16.47410686633811,-1459.8358601780951,0.9053948925289548,-0.2124815033777889
high_q,341,-1198.8000002473789,-16.44248628962606,-11.646769113876923,-14.294023822898438,-1456.8111479206777,0.9418630796394756,-0.2812373224574211
high_q,342,-1204.0988947442988,-16.710847609509415,-8.110313110603395,-12.497632385872674,-1457.0617108498307,0.8483872235059161,-0.21528930972151056
high_q,343,-1202.0692749934708,-16.235443919827844,-8.840524492357105,-13.616022044324614,-1456.6515289446618,0.8765782987279499,-0.2363453505185984
high_q,344,-1198.7643884086576,-16.936085516515533,-12.478041360887266,-16.794871418109423,-1460.5983252767915,0.9529091469499684,-0.3533780351569729
high_q,345,-1199.73024499016,-16.200636385566042,-8.528363406842303,-14.204396381209852,-1454.489738365537,0.865290824880613,-0.2520131279472013
high_q,346,-1202.4920452057288,-16.148639656155638,-7.103465793464047,-13.242803629800633,-1454.575661110786,0.7976596936846126,-0.23099467784994807
high_q,347,-1210.1608035416684,-15.292739165372353,-6.077531345488794,-15.000239276434069,-1462.3381052694526,0.7276652844146597,-0.18486961626324502
high_q,348,-1207.072505632831,-15.580510898809592,-6.439884129465082,-12.568718159374487,-1457.1753116118737,0.7548080696836241,-0.19025274682669444
high_q,349,-1202.0320809037755,-16.947878537193787,-8.67978902486192,-14.307113899814263,-1457.756900846235,0.870900556146076,-0.25827544233797656
high_q,350,-1200.9360991329895,-16.207899872933297,-7.245778378550306,-15.284563406022507,-1455.3808640041984,0.8057998294497153,-0.2882766919682957
high_q,351,-1199.562204265147,-16.798247914817352,-9.097456952188852,-14.204846641246718,-1455.3544583685377,0.8850956998482281,-0.27449928587280986
high_q,352,-1198.5299986031603,-16.940616373489178,-13.100904569433322,-15.610753008146501,-1460.0542471410104,0.9596419626132768,-0.31201500618361816
high_q,353,-1202.4172808232645,-16.37027452818333,-9.43503706256629,-14.303020404511207,-1458.0990046948461,0.895321239417137,-0.27876010699841236
high_q,354,-1206.6506243173565,-15.302885586153707,-5.499171462833069,-12.558402103652286,-1455.9157329969346,0.6782049124450018,-0.18943290459443204
high_q,355,-1203.623766293372,-15.578807659054661,-5.7927091923618885,-13.463357923813223,-1454.262022412008,0.704288910729176,-0.20182321492768585
high_q,356,-1200.403885362648,-16.336784259093236,-8.241007454363784,-14.016030492540004,-1454.8130824150942,0.8539053249530136,-0.2429021094153173
high_q,357,-1200.1579889931604,-16.252759380844935,-8.630506291103698,-14.576287105042653,-1455.3760814871823,0.8691032046288261,-0.28505929669569413
high_q,358,-1204.6287139391652,-15.906951252355611,-8.20347140780689,-13.87732156033877,-1458.222762945421,0.852342963184655,-0.19512847991500312
high_q,359,-1198.1850327798454,-16.46309486247776,-9.40982730682568,-13.980738434314945,-1453.7656913556216,0.8945932816132882,-0.25618269232410357
high_q,360,-1198.5836478159067,-16.65550455652567,-10.944060376660774,-16.056244325087413,-1457.7736523994454,0.9302220628158235,-0.2503805619581568
high_q,361,-1199.0852685038103,-16.556091818496213,-11.131777391016154,-13.541604261742245,-1456.0586781662869,0.9335689325359117,-0.24866865685930836
high_q,362,-1203.4500115848962,-16.495746050761028,-8.040791670355613,-12.64560755145146,-1456.3560409878583,0.8453610404203252,-0.21528945039959343
high_q,363,-1202.8183624283304,-16.17520336329858,-7.8179396081088095,-13.197607708687787,-1455.6236666577997,0.8352168270470977,-0.23617337460153895
high_q,364,-1202.7641794646443,-15.943526021347395,-6.0872940141562495,-12.979602298442472,-1453.5459439699437,0.7284339475348468,-0.17654510278049518
high_q,365,-1204.0870089282146,-16.067151577068415,-6.6779016751426274,-14.30320469601702,-1456.6743352616263,0.7711507016615987,-0.26111019802031027
high_q,366,-1204.3551728900682,-16.027740216787066,-6.499370007837254,-15.232975161111124,-1457.7305870793496,0.7589994542679223,-0.27026912191863345
high_q,367,-1198.596187478506,-16.493644397258095,-8.322991479000313,-14.25046548017924,-1453.3841746240855,0.8572561275597783,-0.2533117517457392
high_q,368,-1202.1378122108306,-16.267910383902944,-6.7871328336278065,-12.610886071134523,-1453.6552545725283,0.7782771134652418,-0.2004004358042937
high_q,369,-1204.3369437626068,-16.03866377666168,-7.95428904413162,-13.415520565758158,-1457.6136551782577,0.8415050109082771,-0.19683486971551314
high_q,370,-1205.040835514593,-15.767322512108166,-6.266376060397954,-13.32728430339777,-1456.08164814578,0.7421623705021467,-0.19399474321326685
high_q,371,-1204.4843199852094,-16.20380875199038,-9.254884091122724,-15.417056151347953,-1460.9952129321698,0.889994826730219,-0.3103232586612573
high_q,372,-1202.9873563756562,-16.162161486200688,-7.034363603562074,-12.707102711241008,-1454.4846257161146,0.7935801661409629,-0.21658068883934348
high_q,373,-1198.0835972995035,-16.629541386338616,-8.440604021364319,-14.52725880083178,-1453.4040799862132,0.8619189913403031,-0.2750202646341361
high_q,374,-1201.027387374467,-15.981084238986654,-6.971920690122196,-13.248292734100524,-1452.9941835620793,0.7898206547238866,-0.22799904845946142
high_q,375,-1199.1602988097134,-16.413128343615114,-9.68557532594937,-15.619362748063692,-1456.664954968015,0.9022617830353861,-0.2334218574656683
high_q,376,-1207.4354848997184,-15.024106308296723,-5.586669522332181,-13.103350836111451,-1456.9775673459146,0.6861973394933849,-0.20384606840625794
high_q,377,-1203.405751683428,-16.721261065836984,-8.666555087289321,-12.447382548886846,-1456.8671784306684,0.8704205634443409,-0.210653087848568
high_q,378,-1208.8086636166097,-15.760219879810421,-5.182952142677443,-13.549688877598406,-1459.15012688588,0.6477380299299403,-0.2270717524729413
high_q,379,-1203.615633535978,-15.825708142984894,-5.866328756940498,-13.353792189695957,-1454.5103542256038,0.7105097852801009,-0.18483059674429222
high_q,380,-1198.9117117791106,-16.572693497804437,-10.84823552397809,-16.527051171278814,-1458.5910944625305,0.9284410938280526,-0.3456548362526431
high_q,381,-1197.0208693607851,-16.58220819684132,-10.148304099019114,-17.040494393941103,-1456.5605303199386,0.9137805569110821,-0.2768012395057965
high_q,382,-1198.7020660439782,-16.306754930584674,-8.122197276388436,-16.190469256108315,-1455.0114886892454,0.8488981346125383,-0.32100437014615685
high_q,383,-1202.6271555177098,-16.094561516277906,-7.703385876982645,-14.33549404288463,-1456.6362341499635,0.829728385208279,-0.25499198585278426
high_q,384,-1199.7423883162317,-16.089712357423394,-7.595809346642565,-15.202454737940034,-1454.4126861240763,0.824397410025811,-0.29406313878141793
high_q,385,-1202.2638292796653,-16.564318875373942,-8.35031870106463,-12.691215309226296,-1455.63409517201,0.8583545221753249,-0.21393358907919877
high_q,386,-1197.4566839728777,-16.753762673692137,-11.81542919995576,-15.994816440694226,-1457.746714477866,0.9443214355932557,-0.2853562341509742
high_q,387,-1203.4416765895521,-15.8444405391227,-6.250332829435567,-14.302368484334814,-1455.683947127566,0.740960898124024,-0.17883878434570277
high_q,388,-1206.4915924371364,-15.874881316904037,-7.17977807666865,-14.52758964922298,-1459.9017386507746,0.8020678819489585,-0.2672190164126884
high_q,389,-1195.5431166811088,-17.08918389190427,-15.922167706311155,-16.749968476011688,-1460.875340780164,0.9791987044047913,-0.3043137264592158
high_q,390,-1203.8198583278156,-16.289369536855048,-6.788953381572263,-12.527609988782295,-1455.385702474682,0.7783939533525139,-0.1983082834852954
high_q,391,-1196.9627468551573,-16.653940345487143,-10.974547614722269,-14.627082389366006,-1454.7578239393197,0.9307782449812645,-0.294021184475362
high_q,392,-1199.7450101196885,-15.988906097295114,-7.602132700060975,-14.614357863446203,-1453.6997491170418,0.8247156014112913,-0.26681477355353656
high_q,393,-1198.5048096736389,-16.76296073171082,-9.863106340873314,-15.091759403263579,-1455.7870219960223,0.9068715289760653,-0.2989554062074772
high_q,394,-1206.9161844597265,-15.67047086731759,-5.420681294992972,-13.52448686024104,-1457.4623561405447,0.6708754402243045,-0.21852708029292334
high_q,395,-1201.824914650453,-16.467103859055555,-8.618681277030374,-13.619977738620339,-1456.3900307803492,0.8686679075222151,-0.23899204818918768
high_q,396,-1210.397733007645,-14.665884747040423,-5.044760025434408,-11.993035749081322,-1457.9454075029794,0.6336295266083761,-0.16277406354129892
high_q,397,-1203.413355423954,-16.32172993258081,-7.889471647556638,-11.983751499176153,-1455.2505630989924,0.8385482943464778,-0.1885335605305428
high_q,398,-1207.018312722676,-15.57705067332924,-5.7909878381290945,-11.80599985270107,-1455.937399389751,0.7041419400339829,-0.14238199323949954
high_q,399,-1202.48163716875,-16.326830168845788,-6.9101266809839,-15.799548384131308,-1457.3811886127926,0.7860307123237587,-0.23323368851778195
high_q,400,-1197.21130961142,-16.439093251471377,-9.46881511535108,-15.622293971762904,-1454.515819070213,0.8962879411322598,-0.3043429444019131
high_q,401,-1205.774426787203,-15.82146176804153,-6.59761247319286,-13.042204607352343,-1456.8300887417354,0.7657645387540432,-0.1829063748784297
high_q,402,-1200.5525610143366,-16.37401455212685,-8.4625832593937,-13.15668737111252,-1454.3293522326826,0.8627719621418554,-0.229690006311458
high_q,403,-1199.8908969917422,-16.355027687135106,-9.195986482534625,-13.687670163165233,-1454.9364783120957,0.8881893229802472,-0.23730754758755365
high_q,404,-1204.398877163321,-15.927676037796175,-6.915659975042925,-13.104807024849038,-1456.0511719123058,0.7863729267541895,-0.20542396899322546
high_q,405,-1201.971959112487,-15.869443045638207,-8.231107413029312,-17.185596827074463,-1459.0186843071094,0.8534949921988966,-0.32583463156154396
high_q,406,-1197.7540130221423,-16.463358748153354,-8.199225812772497,-15.499777202996873,-1453.6803614471498,0.8521651195064921,-0.30748176572865743
high_q,407,-1202.653232680513,-16.69116977156864,-8.52504367184515,-12.820688001902084,-1456.3896722226073,0.8651649135298574,-0.21354958043781652
high_q,408,-1204.584623448758,-16.074112122645033,-7.430108426317008,-15.62167145761801,-1459.6785402256564,0.8158383541192638,-0.2585806308580594
high_q,409,-1202.991032314258,-16.64653975060324,-8.149187986092135,-13.713799089237453,-1457.3342454147723,0.8500516316924753,-0.2531436798156188
high_q,410,-1201.126373868123,-16.333809649900445,-8.412178685733716,-13.735437830427006,-1455.3562195869408,0.8608073375459294,-0.2589286897031297
high_q,411,-1210.2954012360606,-15.687734944966053,-6.518070984410921,-11.20354761446615,-1459.4236593769974,0.7603022133340424,-0.14005346543863814
high_q,412,-1208.3073120915706,-15.58316548949017,-7.684670517019521,-12.591174617417744,-1459.9329010097965,0.8288134059097377,-0.20898380058789207
high_q,413,-1199.992937016071,-16.463362587805676,-9.066483184565843,-14.3843206510194,-1455.6219305769291,0.8841038792300953,-0.23907921580392713
high_q,414,-1200.070903391749,-16.24510404527595,-9.878061052021215,-16.172878694589386,-1457.9592966645369,0.9072487022342958,-0.2887855877492881
high_q,415,-1203.4175546362628,-15.86836560723404,-7.433865716547633,-17.60096856993847,-1459.920114020745,0.8160372241621932,-0.24830959295984395
high_q,416,-1198.1474030900729,-16.51323422587012,-10.347601570606594,-15.200807649072502,-1456.0731346695736,0.9182701136700562,-0.29962839736605446
