segmentation_definition,state,wave_id,onset_week,peak_week,end_week,wave_end_censored,peak_incidence_raw,peak_incidence_smooth,peak_cases,preceding_trough_week,preceding_trough_incidence,trough_ratio,trough_duration_weeks,duration_weeks,weeks_onset_to_peak,total_cases,cumulative_incidence_per_100k,first4_cases,first6_cases,first8_cases,first4_nonzero_weeks,first6_nonzero_weeks,first8_nonzero_weeks,re4_prefit_eligible,re6_prefit_eligible,re8_prefit_eligible,early_peak_flag,reporting_anomaly_flag,n_candidate_peaks_in_segment,qc_duration_gt104,qc_peak_late_gt52,qc_multiple_peaks,qc_no_meaningful_fall,reason_re6_not_eligible,candidate_wave,major_epidemic_abs50,major_epidemic_abs100,major_epidemic_abs200,major_epidemic_inc2,major_epidemic_inc5,major_epidemic_inc10,major_epidemic_primary,reason_not_major,wave_order,is_recurrence
primary,AP,AP_wave_14,2022-11-20,2022-11-27,2022-12-11,FALSE,0.12571389779711536,0.041904632599038455,1,2022-07-24,0,0,17,4,1,1,0.12571389779711536,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,AP,AP_wave_15,2023-01-15,2023-02-26,2023-03-19,FALSE,0.12513702504242144,0.0834246833616143,1,2022-12-11,0,0,5,10,6,3,0.37541107512726435,1,1,3,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,AP,AP_wave_16,2023-04-16,2023-05-14,2023-07-09,FALSE,0.12513702504242144,0.20856170840403573,1,2023-03-19,0,0,4,13,4,8,1.0010962003393715,3,6,7,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,AP,AP_wave_17,2023-09-10,2024-02-25,2024-06-30,FALSE,3.363073699891759,2.698762845592152,27,2023-07-09,0,0,6,43,24,217,27.043616380846377,8,9,12,4,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
primary,AP,AP_wave_18,2024-07-14,2024-07-28,2024-12-15,FALSE,1.3701411369929388,0.9549468530556846,11,2024-06-30,0.20759714196862708,0.21739130434782608,4,23,2,46,5.729681118334108,24,27,31,4,5,6,TRUE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,fewer than 100 total cases,NA,NA
primary,AP,AP_wave_19,2024-12-22,2025-03-02,2025-04-27,FALSE,0.495959787580423,0.37196984068531724,4,2024-12-15,0,0,5,19,10,36,4.464774764795948,5,11,17,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,AP,AP_wave_20,2025-05-18,2025-08-10,2025-10-19,FALSE,0.12398994689510574,0.2479798937902115,1,2025-04-27,0,0,5,23,12,22,2.7277788316923264,2,3,5,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,AP,AP_wave_21,2025-11-16,2025-11-23,NA,TRUE,0.12398994689510574,0.12398994689510574,1,2025-10-19,0,0,4,7,1,4,0.495959787580423,3,3,NA,2,2,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,BA,BA_wave_01,2015-03-22,2015-08-02,2015-08-23,FALSE,0.1174808214286677,0.09444536624657598,17,2015-03-15,0.00460709103641834,NA,NA,23,19,142,0.9813103907571066,9,16,20,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,BA,BA_wave_02,2016-01-24,2016-03-06,2016-08-28,FALSE,3.4624999552559643,3.5841119483829136,503,2015-08-23,0.01842836414567336,0.19512195121951217,3,32,6,5863,40.3591197567907,278,937,1975,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
primary,BA,BA_wave_03,2016-10-16,2017-01-22,2017-10-22,FALSE,2.414482725885148,2.5539556863766197,352,2016-08-28,0.10555003177055956,0.04132805918817912,27,54,14,6655,45.66039064048558,146,217,280,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
primary,BA,BA_wave_04,2017-11-12,2018-05-27,2018-12-16,FALSE,1.0251046768555694,1.1412832068992005,150,2017-10-22,0.0342966296290504,0.030050936894298417,28,58,28,3383,23.122765206269545,73,93,128,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
primary,BA,BA_wave_05,2019-02-03,2019-05-26,2019-12-15,FALSE,2.4569104861075663,2.5499237178069296,361,2018-12-16,0.029614135109160892,0.025948103792415172,31,46,16,5711,38.868187773297265,101,138,197,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
primary,BA,BA_wave_06,2020-01-19,2020-05-17,2020-12-20,FALSE,7.994005648419292,8.079889791659307,1179,2019-12-15,0.3085316953930093,0.12099644128113879,21,49,17,18760,127.1989363565275,594,1000,1635,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
primary,BA,BA_wave_07,2021-01-03,2021-03-14,2021-10-24,FALSE,5.612556438312257,5.2248617767099645,830,2020-12-20,0.1039650155010708,0.019898137011872565,25,43,10,9546,64.55116115678169,544,1096,1790,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,TRUE
primary,BA,BA_wave_08,2021-12-05,2022-03-06,2022-10-02,FALSE,6.839354632285441,6.107933027977191,1013,2021-10-24,0.08565347174934368,0.01639344262295082,31,44,13,13897,93.830923600295,395,852,1589,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,TRUE
primary,BA,BA_wave_09,2022-11-06,2023-05-07,2023-12-24,FALSE,2.92673597591067,3.003163797094205,434,2022-10-02,0.16878960099421125,0.0562039277236654,23,60,26,12629,85.17289047293075,322,703,952,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,TRUE
primary,BA,BA_wave_10,2024-01-21,2024-03-10,2025-12-28,FALSE,9.669699625864776,9.431772940548697,1436,2023-12-24,0.1416162568989034,0.047155688622754495,28,102,7,14855,100.01548507387737,738,2282,4985,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,9,TRUE
primary,CE,CE_wave_01,2015-02-22,2015-04-19,2015-06-28,FALSE,0.022685464447453545,0.022685464447453545,2,2015-02-15,0,NA,NA,19,8,20,0.22685464447453546,5,7,9,3,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,CE,CE_wave_02,2016-03-13,2016-05-29,2016-12-18,FALSE,25.19959635566052,23.580480966678756,2236,2015-06-28,0,0,25,41,11,30516,343.9136325533705,882,2045,4676,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
primary,CE,CE_wave_03,2017-02-12,2017-04-23,2018-12-16,FALSE,97.28620566317323,107.92770147575024,8682,2016-12-18,1.483876052547094,0.06292815039031384,27,97,10,106695,1195.4772890714628,4963,11941,25478,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,8,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
primary,CE,CE_wave_04,2018-12-30,2019-04-28,2019-09-08,FALSE,0.6529704455615772,0.6455922484365877,59,2018-12-16,0.06312689649907144,0.09778137307556595,24,37,17,1094,12.108348930819643,64,102,159,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
primary,CE,CE_wave_05,2019-09-22,2020-08-02,2020-12-20,FALSE,0.429093460846707,0.40342120250545105,39,2019-09-08,0.09222746406236967,0.22861332892170805,3,66,45,1119,12.318690726966793,50,60,67,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
primary,CE,CE_wave_06,2022-01-23,2022-05-15,2023-12-17,FALSE,38.42646831726228,36.23285282968212,3521,2020-12-20,0.03667465477322282,0.0909090909090909,17,100,16,52761,575.7274325548638,1411,3260,5997,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
primary,CE,CE_wave_07,2024-01-07,2024-04-07,2024-12-15,FALSE,0.6931165726771714,0.5884270903457237,64,2023-12-17,0.03986949482015523,0.06775604909136722,22,50,13,882,9.552012767207268,51,96,176,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,6,TRUE
primary,CE,CE_wave_08,2025-01-19,2025-05-04,2025-12-28,FALSE,0.4315536492392356,0.4639201729321783,40,2024-12-15,0.021659892896161607,0.04668883605397371,38,50,15,676,7.293256672143082,28,41,62,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,7,TRUE
primary,DF,DF_wave_01,2016-01-03,2016-03-20,2016-07-17,FALSE,0.10624847267820525,0.16527540194387483,3,2015-12-27,0,NA,NA,29,11,59,2.0895532960047034,1,2,3,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_02,2016-09-11,2016-09-18,2016-11-20,FALSE,0.0708323151188035,0.023610771706267835,2,2016-07-17,0,0,8,11,1,4,0.141664630237607,2,2,3,1,1,2,FALSE,FALSE,FALSE,TRUE,TRUE,2,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_03,2016-12-18,2017-01-01,2017-08-06,FALSE,0.10525156175775721,0.08219462945173829,3,2016-11-20,0,0,4,34,2,40,1.4043510676905444,7,10,13,3,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_04,2017-09-24,2017-10-01,2017-10-15,FALSE,0.07016770783850482,0.023389235946168273,2,2017-08-06,0,0,7,4,1,2,0.07016770783850482,2,2,2,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_05,2017-11-12,2017-11-19,2017-12-03,FALSE,0.03508385391925241,0.011694617973084137,1,2017-10-15,0,0,4,4,1,1,0.03508385391925241,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_06,2018-02-11,2018-02-18,2018-06-10,FALSE,0.06955522563193531,0.0231850752106451,2,2017-12-03,0,0,10,18,1,8,0.27822090252774123,2,4,4,1,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_07,2018-08-05,2018-08-12,2018-08-26,FALSE,0.034777612815967654,0.01159253760532255,1,2018-06-10,0,0,8,4,1,1,0.034777612815967654,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_08,2018-12-09,2019-06-02,2019-06-30,FALSE,0.2758898482192,0.19542197582193332,8,2018-08-26,0,0,15,30,25,35,1.2076008495361352,2,4,5,2,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_09,2019-07-07,2020-04-26,2020-06-21,FALSE,0.06845992886328792,0.14832984587045717,2,2019-06-30,0,0,5,51,42,36,1.2340725857094748,4,4,4,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_10,2020-07-05,2020-08-23,2021-01-17,FALSE,0.10268989329493187,0.07986991700716924,3,2020-06-21,0,0,3,29,7,30,1.0267054385953631,6,6,11,3,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_11,2021-03-07,2021-05-16,2021-10-31,FALSE,0.37440117085457064,0.37440117085457064,11,2021-01-17,0,0,12,35,10,102,3.4717199479242007,4,8,16,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,cumulative incidence below 5/100k,NA,NA
primary,DF,DF_wave_12,2021-11-07,2022-05-01,2022-11-06,FALSE,0.9145021754990641,0.7903105220362283,27,2021-10-31,0.011345490025896082,0.030303030303030307,27,53,25,471,15.954476567016515,7,8,9,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
primary,DF,DF_wave_13,2022-12-25,2023-05-07,2023-08-06,FALSE,1.0446352420167122,0.9098435978855236,31,2022-11-06,0.03387045094440978,0.04285714285714286,22,33,19,501,16.88265342743138,29,74,102,3,5,7,TRUE,TRUE,TRUE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
primary,DF,DF_wave_14,2023-09-10,2024-03-10,2024-09-08,FALSE,1.3074884220223961,0.9945852099144724,39,2023-08-06,0.05616318505466194,0.061728395061728385,23,53,26,375,12.5835660387589,13,20,26,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
primary,DF,DF_wave_15,2024-09-15,2025-02-16,2025-09-07,FALSE,0.30031042087170773,0.25581998814997325,9,2024-09-08,0.03352534415442042,0.13105052657091965,4,52,22,196,6.547497031911588,8,14,27,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,fewer than 30 raw cases,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,4,TRUE
primary,DF,DF_wave_16,2025-09-14,2025-11-23,NA,TRUE,0.23357477178910602,0.3448008535934422,7,2025-09-07,0.04449043272173448,0.17391304347826086,4,16,10,81,2.7027937878453696,10,17,34,4,6,8,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,ES,ES_wave_01,2015-12-20,2016-03-06,2016-09-18,FALSE,0.07750195692441234,0.07750195692441234,3,2015-12-13,0,NA,NA,40,11,75,1.938293554047816,6,9,15,2,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,6,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,ES,ES_wave_02,2016-12-18,2017-03-12,2017-07-16,FALSE,1.152501273513907,0.9390751117520725,45,2016-09-18,0,0,4,31,12,629,16.110743767163584,38,67,122,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,7,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,1,FALSE
primary,ES,ES_wave_03,2017-07-30,2018-06-24,2018-10-28,FALSE,0.6603813600757305,0.6095827939160589,26,2017-07-16,0.1365927435275742,0.22407578575189144,8,66,47,626,15.925162111435744,25,39,53,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,2,TRUE
primary,ES,ES_wave_04,2018-12-23,2019-05-05,2019-09-22,FALSE,1.964731062322529,1.8891644830024317,78,2018-10-28,0.05079856615967157,0.08333333333333333,11,40,19,1127,28.391632584099664,31,56,74,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,3,TRUE
primary,ES,ES_wave_05,2019-12-01,2020-01-19,2020-04-19,FALSE,10.771049717516101,10.396187198345007,431,2019-09-22,0.31066260387151096,0.16444444444444442,10,21,7,4885,122.25567737021572,595,1239,2090,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE
primary,ES,ES_wave_06,2020-05-31,2020-06-14,2020-07-12,FALSE,0,0.008330278203802088,0,2020-04-19,0,0,6,7,2,2,0.04998166922281253,1,2,2,1,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,ES,ES_wave_07,2021-05-02,2021-05-09,2021-05-23,FALSE,0.024829045812320715,0.008276348604106904,1,2020-07-12,0,0,42,4,1,1,0.024829045812320715,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,ES,ES_wave_08,2021-12-26,2022-04-03,2022-09-11,FALSE,1.7033197207641833,1.7609199045581412,69,2021-05-23,0,0,31,38,14,941,23.229331264334732,38,66,90,3,5,7,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,5,TRUE
primary,ES,ES_wave_09,2022-12-04,2023-06-04,2023-12-24,FALSE,3.9744184836955614,4.187041694757464,162,2022-09-11,0.07405737916366015,0.042056074766355145,30,56,26,5013,122.99698850701813,71,144,227,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,6,TRUE
primary,ES,ES_wave_10,2024-01-14,2024-03-17,2024-09-29,FALSE,16.844911508146136,15.918563263125074,691,2023-12-24,0.5806249225151953,0.13867187500000003,6,38,9,11777,287.09482320034306,550,1176,2242,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,7,TRUE
primary,ES,ES_wave_11,2024-11-17,2025-01-05,2025-12-28,FALSE,3.343951591212095,4.2448555751119486,138,2024-09-29,1.0319844484006557,0.24311414844153784,9,59,7,2925,70.98648180371201,328,493,886,4,6,8,TRUE,TRUE,TRUE,FALSE,FALSE,4,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,8,TRUE
primary,GO,GO_wave_01,2015-07-26,2015-08-02,2015-08-16,FALSE,0.015081980366579598,0.005027326788859866,1,2015-07-19,0,NA,NA,4,1,1,0.015081980366579598,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,GO,GO_wave_02,2015-11-08,2015-11-15,2015-11-29,FALSE,0.015081980366579598,0.005027326788859866,1,2015-08-16,0,0,12,4,1,1,0.015081980366579598,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases; one week contains >=80% of early-window cases (backlog screen),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,GO,GO_wave_03,2016-01-10,2016-02-07,2016-02-28,FALSE,0.04463951582195559,0.02975967721463706,3,2015-11-29,0,0,6,8,4,7,0.10415887025122972,3,7,7,2,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,GO,GO_wave_04,2016-03-06,2016-05-08,2016-08-28,FALSE,0.02975967721463706,0.04463951582195559,2,2016-02-28,0,0,4,26,9,22,0.32735644936100766,2,3,6,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,GO,GO_wave_05,2016-09-04,2017-01-29,2017-07-30,FALSE,0.058775713640021085,0.05387773750335266,4,2016-08-28,0,0,24,48,21,56,0.824905003130741,2,3,3,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
primary,GO,GO_wave_06,2017-09-17,2017-12-24,2018-01-14,FALSE,0.014693928410005271,0.014693928410005271,1,2017-07-30,0,0,7,18,14,6,0.08816357046003162,1,2,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE,too few nonzero raw incidence weeks; fewer than 30 raw cases,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,fewer than 100 total cases and cumulative incidence below 5/100k,NA,NA
