mode,week_start,residual,observed,expected
high_q,2018-08-05,0.10642631554466146,17,18.39526516168372
high_q,2018-08-12,0.4655376885939969,17,14.463754990726816
high_q,2018-08-19,0.6295282038370767,15,11.382057027776032
high_q,2018-08-26,0.7516589557378531,13,9.061705728073566
high_q,2018-09-02,1.0869906812718195,13,7.3409924501862625
high_q,2018-09-09,0.9511337178316955,10,6.032673604601504
high_q,2018-09-16,1.2160849253605435,10,5.064606086999498
high_q,2018-09-23,0.63616142929836,6,4.354979565776691
high_q,2018-09-30,0.7959372608300589,6,3.8502398270778246
high_q,2018-10-07,1.404850504638391,8,3.4950966559785783
high_q,2018-10-14,2.634777175769398,14,3.24785678618631
high_q,2018-10-21,1.3516797299047054,7,3.0905166263858286
high_q,2018-10-28,2.0443145029878096,10,3.0151225810899414
high_q,2018-11-04,1.8467710725230067,9,2.99666203259566
high_q,2018-11-11,1.8221214585161891,9,3.053460978445714
high_q,2018-11-18,2.340042544679627,12,3.155935603936044
high_q,2018-11-25,1.8904342546213997,10,3.314399250300269
high_q,2018-12-02,1.5789738813055652,9,3.5522200748450636
high_q,2018-12-09,0.797555140921506,6,3.860441850106999
high_q,2018-12-16,0.6683188762418564,6,4.248232986293599
high_q,2018-12-23,0.27399748482305836,5,4.750669573299691
high_q,2018-12-30,1.1211520597219566,10,5.367086913733891
high_q,2019-01-06,1.4703019566561202,15,6.7295838595068425
high_q,2019-01-13,2.113672081087004,24,7.913531320585026
high_q,2019-01-20,0.8871500187911092,15,9.601391422591028
high_q,2019-01-27,0.782750351617889,17,11.678780718415503
high_q,2019-02-03,0.8110245119781142,21,14.26996498748068
high_q,2019-02-10,1.312407282819372,34,17.481800663854003
high_q,2019-02-17,0.32360055936866894,23,21.42682899043661
high_q,2019-02-24,0.15113164055550518,25,26.157774345059202
high_q,2019-03-03,0.453125603520226,37,31.74701627476582
high_q,2019-03-10,-0.03982620714091933,32,38.20608677724181
high_q,2019-03-17,-0.36710736993580106,30,45.38404639784931
high_q,2019-03-24,-0.33887242032635223,36,53.164775136267224
high_q,2019-03-31,-0.17178403361091316,47,61.271142544817735
high_q,2019-04-07,0.047373537088510075,62,69.48963031994012
high_q,2019-04-14,-0.24290637572328805,56,76.99656913376053
high_q,2019-04-21,-0.40024719290637145,54,83.39307566309407
high_q,2019-04-28,-0.355326946768853,59,87.99118963655565
high_q,2019-05-05,-0.3285093719950426,62,90.75182264626977
high_q,2019-05-12,-0.5161398866878592,54,91.11652533005628
high_q,2019-05-19,-0.5125421525279791,53,89.30594089482253
high_q,2019-05-26,-0.8636245114639803,38,85.26010915310562
high_q,2019-06-02,-1.12680111453758,28,79.1992947639069
high_q,2019-06-09,-0.4415272272815498,45,72.00565427350845
high_q,2019-06-16,-0.31377943071335634,44,63.93353976227417
high_q,2019-06-23,-0.9402184228295729,23,56.01170789190379
high_q,2019-06-30,-0.9732369459173883,19,47.82113519438672
high_q,2019-07-07,-0.893804510386883,17,40.20137636619961
high_q,2019-07-14,-1.579033531526636,7,33.285531039148395
high_q,2019-07-21,-0.6591800695215465,14,27.34460658076666
high_q,2019-07-28,-0.2324305839637898,16,22.35885255985429
high_q,2019-08-04,-0.22817373051195322,13,18.230033176640216
high_q,2019-08-11,0.15690313339845952,14,14.805785804924419
high_q,2019-08-18,1.2743224602162766,23,12.062288614358192
high_q,2019-08-25,0.5077051941248286,12,9.91274218559248
high_q,2019-09-01,0.5024261052318585,10,8.213340006214917
high_q,2019-09-08,-0.1813500789509262,5,6.92035015068197
high_q,2019-09-15,0.9783155972212433,10,5.935969356506989
high_q,2019-09-22,1.5007364505197947,12,5.194820396630162
high_q,2019-09-29,2.3926245413084946,17,4.6474244058586445
high_q,2019-10-06,2.134615141246885,14,4.264367463760781
high_q,2019-10-13,0.9787140399745066,7,3.9966969343256245
high_q,2019-10-20,0.5399025901359485,5,3.8364426933204445
high_q,2019-10-27,0.5715193699649824,5,3.7621900649780273
high_q,2019-11-03,-0.04957528642111927,3,3.7817969352652776
high_q,2019-11-10,0.25757421953993365,4,3.8756904094021074
high_q,2019-11-17,1.9178102144172842,12,4.054146894102196
high_q,2019-11-24,0.12336080042120234,4,4.323927985610567
high_q,2019-12-01,1.6804625725636588,12,4.67973163876138
high_q,2019-12-08,-0.39211749060452483,3,5.138183838553015
high_q,2019-12-15,-1.31325280342072,1,5.753244117802214
high_q,2019-12-22,-0.3709977013470532,4,6.541498110095516
high_q,2019-12-29,-0.2954781708076037,5,7.540572751017488
